,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
2150,3695830472,GTW5209,NY,PAS,04/27/2015,37,4DSD,NISSA,T,13610,35570,35590,01/01/20160925 12:00:00 PM,0020,20.0,20.0,352957.0,T103,N,0945P,0700P,NY,F,2440,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,WH,,2012.0,210-3003,0.0,C 77,37-Expired Muni Meter,,,
2151,3711761845,GDN8635,NY,PAS,10/15/2014,21,SUBN,ME/BE,T,12540,15690,63570,01/01/20150213 12:00:00 PM,104,104.0,104.0,356500.0,T401,L,1109A,,Q,F,75-26,60th Ln,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1100A,1230A,GY,,2014.0,,0.0,K 41,21-No Parking (street clean),,,
2152,3634488004,93407JW,NY,COM,07/12/2014,20,SUBN,DODGE,T,23090,0,0,01/01/20150712 12:00:00 PM,0006,6.0,6.0,361105.0,T101,F,0424P,,NY,I,S,Horatio St,60ft E/of Greenwich,01/05/0001 12:00:00 PM,408.0,d,,Y,0800A,0600P,GY,,2013.0,,0.0,54 1,20A-No Parking (Non-COM),,,
2153,2708050595,ADG2181,NY,PAS,11/05/2014,17,4DSD,VOLKS,T,22740,36400,12040,01/01/20150301 12:00:00 PM,109,109.0,109.0,357331.0,T401,R,0437P,,Q,O,57-09,141st St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,,,BK,,2013.0,,0.0,01 4,17-No Stand (exc auth veh),,,
2154,3130632614,56771MG,NY,COM,05/26/2015,46,VAN,WORK,T,75370,23520,36320,01/01/20170211 12:00:00 PM,0046,46.0,46.0,361089.0,T201,H,1217P,1200P,BX,F,37W,W Burnside Ave,,01/05/0001 12:00:00 PM,408.0,F1,,,,,WH,,2008.0,,0.0,63 2,46B-Double Parking (Com-100Ft),,,
2155,2794619663,BGG1797,NY,PAS,06/09/2015,37,4DSD,TOYOT,T,28830,30330,14780,01/01/20160227 12:00:00 PM,0070,70.0,70.0,362279.0,T302,D,0222P,0138P,K,F,2658,Coney Island Ave,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0800A,0700P,GY,,2008.0,305-9587,0.0,02 3,37-Expired Muni Meter,,,
2156,3713608337,GNJ8947,NY,PAS,06/20/2015,21,SUBN,HONDA,T,70520,55720,50020,01/01/20160622 12:00:00 PM,0043,43.0,43.0,350435.0,T202,M,0823A,,BX,F,1464,Unionport Rd,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0800A,0830A,BK,,2011.0,,0.0,A 22,21-No Parking (street clean),,,
2157,3055414721,ESE4248,NY,PAS,04/21/2015,38,SUBN,FORD,T,18710,24890,10210,01/01/20150528 12:00:00 PM,0019,19.0,19.0,355162.0,T103,H,0507P,,NY,F,186,E 86th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,WH,,2011.0,,0.0,C 77,38-Failure to Display Muni Rec,,,
2158,1362739765,EAF3037,NY,PAS,03/04/2015,14,SDN,HONDA,P,10910,34350,34370,01/01/20160523 12:00:00 PM,0010,10.0,0.0,932782.0,0000,0000,1100P,,NY,F,341,9TH AVE,,01/05/0001 12:00:00 PM,408.0,C,,BBBBBBB,ALL,ALL,GRAY,0,2007.0,-,0.0,,,,,
2159,3712253564,T635298C,NY,OMT,10/18/2014,20,4DSD,FORD,T,61090,0,0,01/01/20150531 12:00:00 PM,115,115.0,115.0,357727.0,T401,B,1044A,,Q,I,S,Roosevelt Ave,44ft W/of Benham St,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,BK,,2004.0,,0.0,15-A,20A-No Parking (Non-COM),,,
2160,3459704015,GRD1315,NY,PAS,03/26/2015,21,4DSD,HONDA,T,58890,35780,52790,01/01/20161121 12:00:00 PM,107,107.0,107.0,345092.0,T402,X,0839A,,Q,F,14105,Pershing Cres,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0830A,1000A,BLACK,,2002.0,,0.0,G 42,21-No Parking (street clean),,,
2161,2985735943,GRT9555,NY,PAS,10/14/2014,61,4DSD,HONDA,T,18830,0,0,01/01/20160530 12:00:00 PM,0073,73.0,73.0,354093.0,T301,O,0403P,,K,I,N,Belmont Ave,20ft W/of Snediker A,01/05/0001 12:00:00 PM,408.0,m1,,,,,BK,,2013.0,,0.0,C 31,61-Wrong Way,,,
2162,2781136396,5716CS,CT,COM,09/16/2014,38,VAN,FORD,T,15710,0,0,01/01/88880088 12:00:00 PM,0020,20.0,20.0,359611.0,T103,H,0118P,,NY,I,W,Columbus Ave,58ft N/of W 70th St,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,1000A,0700P,WHITE,,0.0,,0.0,46 7,38-Failure to Display Muni Rec,,,
2163,3287813633,E352TE,NY,PAS,08/22/2014,21,4DSD,MERCU,T,0,0,0,01/01/20160627 12:00:00 PM,0049,49.0,49.0,358565.0,T202,A,1005A,,BX,I,S,Brady Ave,45ft E/of Cruger Ave,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0930A,1100A,RED,,1997.0,,0.0,01A,21-No Parking (street clean),,,
2164,3136946590,GDM3844,NY,PAS,10/23/2014,38,4DSD,HONDA,T,18140,64790,23140,01/01/20150221 12:00:00 PM,103,103.0,103.0,361100.0,T402,B,0418P,,Q,F,147-28,90th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,OTHER,,2006.0,,0.0,03 4,38-Failure to Display Muni Rec,,,
2165,3722869158,GNT2072,NY,PAS,03/13/2015,21,SUBN,MITSU,T,68930,50930,75130,01/01/20160416 12:00:00 PM,0073,73.0,73.0,346199.0,T301,L,0822A,,K,F,2042,Pacific St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0800A,0930A,BK,,2003.0,,0.0,A 31,21-No Parking (street clean),,,
2166,3333687279,62714JM,NY,COM,01/15/2015,38,VAN,WORKH,T,8990,35780,22590,01/01/88888888 12:00:00 PM,109,109.0,109.0,361875.0,T401,R,1233P,,Q,F,136-05,38th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0730A,1000P,BROWN,,1990.0,,0.0,01 4,38-Failure to Display Muni Rec,,,
2167,3333687279,62714JM,NY,COM,01/15/2015,38,VAN,WORKH,T,8990,35780,22590,01/01/88888888 12:00:00 PM,109,109.0,109.0,361875.0,T401,R,1233P,,Q,F,136-05,38th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0730A,1000P,BROWN,,1990.0,,0.0,01 4,38-Failure to Display Muni Rec,,,
2168,3711405368,AL187A,NJ,PAS,10/20/2014,42,DELV,INTER,T,17930,10410,25390,01/01/88888888 12:00:00 PM,0018,18.0,18.0,358658.0,T106,H,1023A,,NY,F,9,E 47th St,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0700A,0600P,OTHER,,0.0,143-3179,0.0,99 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
2169,3014621680,GDV9902,NY,PAS,01/22/2015,37,SUBN,SUBAR,T,13610,37050,37070,01/01/20170106 12:00:00 PM,0033,33.0,33.0,361037.0,T103,R,0337P,0312P,NY,F,3938,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GY,,2013.0,122-8457,0.0,05 7,37-Expired Muni Meter,,,
2170,3014621680,GDV9902,NY,PAS,01/22/2015,37,SUBN,SUBAR,T,13610,37050,37070,01/01/20170106 12:00:00 PM,0033,33.0,33.0,361037.0,T103,R,0337P,0312P,NY,F,3938,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GY,,2013.0,122-8457,0.0,05 7,37-Expired Muni Meter,,,
2171,3342826794,DMH9509,NY,PAS,07/14/2014,21,4DSD,TOYOT,T,23220,27000,27030,01/01/20151207 12:00:00 PM,0048,48.0,48.0,354094.0,T201,N,1139A,,BX,F,2005,Daly Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1130A,0100P,BLUE,,2006.0,,0.0,K 21,21-No Parking (street clean),,,
2172,3740643522,GVA9238,NY,PAS,05/22/2015,46,4DSD,ME/BE,T,5780,5080,5230,01/01/20170228 12:00:00 PM,0078,78.0,78.0,354144.0,T802,B,0908P,,K,F,179,7th Ave,,01/05/0001 12:00:00 PM,408.0,f1,,,,,BL,,2012.0,,0.0,CC2,46A-Double Parking (Non-COM),,,
2173,3522228751,42838JZ,NY,COM,07/15/2014,21,VAN,UTIL,T,37290,8640,8740,01/01/88888888 12:00:00 PM,114,114.0,114.0,359318.0,T401,A,0816A,,Q,F,35-01,Broadway,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0800A,0830A,WHITE,,2009.0,,0.0,31 4,21-No Parking (street clean),,,
2174,3715909576,2UD843,OK,PAS,03/20/2015,19,DELV,INTER,T,24890,18870,18890,01/01/88880088 12:00:00 PM,0019,19.0,19.0,361347.0,T103,Q,0111P,,NY,F,1486,Lexington Ave,,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,WHITE,,0.0,,0.0,04 7,19-No Stand (bus stop),,,
2175,3343766755,FTF1920,NY,OMS,04/08/2015,21,4DSD,NISSA,T,56490,20940,21040,01/01/20150930 12:00:00 PM,102,102.0,102.0,331801.0,T402,H,0736A,,Q,F,116-15,Myrtle Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0730A,0800A,BL,,2007.0,,0.0,22 4,21-No Parking (street clean),,,
2176,3721550174,AS611F,NJ,PAS,03/17/2015,40,TRAC,MACK,T,76950,49020,67120,01/01/88888888 12:00:00 PM,0043,43.0,43.0,358568.0,T202,A,1044A,,BX,O,1586,Westchester Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,WHITE,,0.0,,0.0,03A,40-Fire Hydrant,,,
2177,3388470952,AJB3553,NY,PAS,03/17/2015,70,SUBN,FORD,T,7790,15640,15790,01/01/20150216 12:00:00 PM,115,115.0,115.0,359604.0,T401,S,1210P,,Q,F,74-16,30th Ave,,01/05/0001 12:00:00 PM,408.0,j3,,YYYYYYY,,,WH,,2007.0,,0.0,21-A,70A-Reg. Sticker Expired (NYS),,,
2178,3049811101,FSH6788,NY,PAS,05/13/2015,70,SUBN,MITSU,T,45390,40404,40404,01/01/20150512 12:00:00 PM,107,107.0,107.0,356537.0,T402,P,0318P,,Q,F,96-33,Foothill Ave,,01/05/0001 12:00:00 PM,408.0,j3,,YYYYYYY,,,GY,,2007.0,,0.0,E 42,70A-Reg. Sticker Expired (NYS),,,
2179,2888574414,FZB1156,NY,PAS,08/22/2014,21,SUBN,ACURA,T,36420,25800,10640,01/01/20160415 12:00:00 PM,0040,40.0,40.0,357371.0,T201,X,0845A,,BX,F,310,Grand Concourse,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0800A,0900A,BLACK,,2001.0,,0.0,28 2,21-No Parking (street clean),,,
2180,1379265149,EYH1464,NY,PAS,03/02/2015,46,SDN,HONDA,P,86630,26230,77930,01/01/20160807 12:00:00 PM,0067,67.0,67.0,950669.0,0067,0000,0554P,,K,F,918,UTICA AVE,,01/05/0001 12:00:00 PM,408.0,J6,,BBBBBBB,ALL,ALL,GY,0,2012.0,-,0.0,,,,,
2181,1383022483,EHG3205,NY,PAS,05/26/2015,21,SDN,HONDA,S,29630,35780,35830,01/01/20160227 12:00:00 PM,0070,70.0,0.0,594617.0,BK14,0000,1210P,1210P,K,F,2208,CORTELYOU RD,,01/05/0001 12:00:00 PM,408.0,D1,,BYBBBBB,1130A,0100P,GOLD,0,1997.0,-,0.0,,,,,
2182,3726765066,GHH9318,NY,PAS,05/28/2015,14,SUBN,FORD,T,73650,23230,78830,01/01/20150930 12:00:00 PM,0090,90.0,90.0,355121.0,T301,B,0350P,,K,F,305,Roebling St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,WH,,0.0,,0.0,14 3,14-No Standing,,,
2183,1364640168,FHL4227,NY,PAS,04/15/2015,71,SUBN,TOYOT,P,0,40404,40404,01/01/20170228 12:00:00 PM,113,113.0,642.0,45337.0,0642,0000,0639P,,Q,F,,JFKIA TERMINAL 2 ARR,,01/05/0001 12:00:00 PM,408.0,D3,,BBBBBBB,ALL,ALL,GOLD,0,2002.0,-,0.0,,,,,
2184,3738853716,FFF6257,NY,PAS,06/30/2015,21,4DSD,NISSA,T,10410,18830,18850,01/01/20161003 12:00:00 PM,0019,19.0,19.0,358194.0,T503,E1,0907A,,NY,F,1120,5th Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,GY,,2010.0,,0.0,CC1,21-No Parking (street clean),,,
2185,3750145144,CZG8711,NY,PAS,05/28/2015,72,SUBN,CHEVR,T,26855,0,0,01/01/20161014 12:00:00 PM,105,105.0,105.0,354051.0,T402,M,0823A,,Q,I,S,220th Pl,20ft W/of 137th Rd,01/05/0001 12:00:00 PM,408.0,j7,,,,,GR,,1997.0,,0.0,J 42,72-Insp Stkr Mutilated,,,
2186,2889404717,GSC8287,NY,OMS,02/05/2015,20,SUBN,CHEVR,T,8720,40404,40404,01/01/20150930 12:00:00 PM,0044,44.0,44.0,358860.0,T201,N,0653A,,BX,O,1214,Anderson Ave,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,BK,,2015.0,,0.0,F 21,20A-No Parking (Non-COM),,,
2187,2925709622,Z45EFG,NJ,PAS,11/21/2014,21,4DSD,TOYOT,T,15710,35890,35910,01/01/88888888 12:00:00 PM,0024,24.0,24.0,351997.0,T103,A,0708A,,NY,F,942,Columbus Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0700A,0730A,WHITE,,0.0,,0.0,G 77,21-No Parking (street clean),,,
2188,3317957715,DHW6346,NY,PAS,01/21/2015,20,SUBN,FORD,T,39595,8700,8790,01/01/20151023 12:00:00 PM,109,109.0,109.0,358844.0,T401,C,0345P,,Q,F,36-31,College Point Blvd,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,WH,,2001.0,,0.0,50-A,20A-No Parking (Non-COM),,,
2189,3317957715,DHW6346,NY,PAS,01/21/2015,20,SUBN,FORD,T,39595,8700,8790,01/01/20151023 12:00:00 PM,109,109.0,109.0,358844.0,T401,C,0345P,,Q,F,36-31,College Point Blvd,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,WH,,2001.0,,0.0,50-A,20A-No Parking (Non-COM),,,
2190,2775616884,T651705C,NY,OMT,10/27/2014,14,SUBN,FORD,T,10210,0,0,01/01/20150331 12:00:00 PM,0019,19.0,19.0,358889.0,T103,P,0931A,,NY,I,W,3rd Ave,6ft S/of E 66th St,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,BK,,2013.0,,0.0,60 7,14-No Standing,,,
2191,3459315369,FLR1733,NY,PAS,06/16/2015,38,SUBN,CHRYS,T,54050,28830,35330,01/01/20160531 12:00:00 PM,0061,61.0,61.0,362221.0,T302,I,0912A,,K,F,1118,Kings Hwy,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,2013.0,,0.0,07 3,38-Failure to Display Muni Rec,,,
2192,2819729658,FFN2424,NY,PAS,05/22/2015,37,SUBN,NISSA,T,24140,64190,61390,01/01/20161031 12:00:00 PM,109,109.0,109.0,362204.0,T401,U,0218P,0205P,Q,F,41-14,162nd St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,WH,,2010.0,428-3077,0.0,07 4,37-Expired Muni Meter,,,
2193,3738172714,2143946,IN,PAS,06/18/2015,17,DELV,INTER,T,30640,13590,10580,01/01/20150088 12:00:00 PM,0001,1.0,1.0,358863.0,T105,N,0435P,,NY,O,15-39,South St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,,,YELLO,,0.0,,0.0,X 99,17-No Stand (exc auth veh),,,
2194,3729152931,ETK3108,NY,PAS,05/22/2015,46,SUBN,ME/BE,T,40090,54890,11240,01/01/20150722 12:00:00 PM,110,110.0,110.0,351251.0,T401,L,0553A,,Q,F,109-06,Corona Ave,,01/05/0001 12:00:00 PM,408.0,f1,,,,,BK,,2003.0,,0.0,Q 41,46A-Double Parking (Non-COM),,,
2195,2722815302,FGE7429,NY,PAS,10/31/2014,38,SUBN,PLYMO,T,77150,28560,28590,01/01/20141216 12:00:00 PM,0047,47.0,47.0,359621.0,T202,A,1108A,,BX,F,4156,White Plains Rd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,GY,,1998.0,,0.0,18A,38-Failure to Display Muni Rec,,,
2196,3423373316,AG36145,AZ,PAS,11/14/2014,53,VAN,GMC,T,13610,17370,17390,01/01/88880088 12:00:00 PM,0013,13.0,13.0,359586.0,T102,H,0952A,,NY,F,893,Broadway,,01/05/0001 12:00:00 PM,408.0,f6,,,,,WHITE,,0.0,,0.0,04 6,53-Safety Zone,,,
2197,3034583245,18221JV,NY,COM,05/22/2015,14,VAN,DODGE,T,18230,27790,24890,01/01/88888888 12:00:00 PM,0019,19.0,19.0,355253.0,T103,D,0939A,,NY,O,111,E 62nd St,,01/05/0001 12:00:00 PM,408.0,c,,Y,0800A,0700P,WHITE,,2005.0,,0.0,60 7,14-No Standing,,,
2198,3751334811,GFE7529,NY,PAS,06/19/2015,21,SUBN,VOLKS,T,22490,31540,21790,01/01/20170222 12:00:00 PM,0001,1.0,1.0,351280.0,T105,M,0810A,,NY,O,12,Harrison St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0800A,0930A,BK,,2013.0,,0.0,J 99,21-No Parking (street clean),,,
2199,3737607556,T638718C,NY,OMT,03/13/2015,16,4DSD,LINCO,T,18230,0,0,01/01/20151130 12:00:00 PM,0019,19.0,19.0,351274.0,T503,A1,0137P,,NY,I,N,E 62nd St,30ft E/of Park Ave,01/05/0001 12:00:00 PM,408.0,k2,,YYYYY,0800A,0700A,BK,,2004.0,,0.0,19 7,16A-No Std (Com Veh) Non-COM,,,
2200,3723588025,GHN8487,NY,PAS,04/08/2015,74,4DSD,ACURA,T,0,0,0,01/01/20150829 12:00:00 PM,0049,49.0,49.0,358909.0,T201,Q,0154P,,BX,I,W,Colden Ave,35ft S/of Neill Ave,01/05/0001 12:00:00 PM,408.0,j2,,,,,GY,,2012.0,,0.0,C 21,74-Missing Display Plate,,,
2201,3139819404,AJD8059,NY,PAS,11/06/2014,21,SUBN,SATUR,T,23090,15040,15140,01/01/20150511 12:00:00 PM,107,107.0,107.0,356248.0,T402,L,1045A,,Q,F,71-28,147th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1030A,1200A,SILVE,,2004.0,,0.0,F 42,21-No Parking (street clean),,,
2202,3728964900,HAP013,NJ,PAS,06/04/2015,21,4DSD,HONDA,T,8680,6480,6580,01/01/88888888 12:00:00 PM,0066,66.0,66.0,333002.0,T302,M,1030A,,K,O,1419,42nd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0930A,1100A,BLACK,,0.0,,0.0,S 32,21-No Parking (street clean),,,
2203,3500873374,CVM8338,NY,PAS,10/18/2014,21,2DSD,OLDSM,T,38430,86330,89730,01/01/20160818 12:00:00 PM,0071,71.0,71.0,331331.0,T302,Q,0926A,,K,O,85,Eastern Pky,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,RD,,1999.0,,0.0,C 32,21-No Parking (street clean),,,
2204,3515293390,GWM3908,NY,PAS,06/30/2015,21,PICK,TOYOT,T,75980,73270,86730,01/01/20170415 12:00:00 PM,0076,76.0,76.0,355311.0,T802,A,0128A,,K,F,57-59,Seabring St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1200A,0300A,RD,,1994.0,,0.0,Q 31,21-No Parking (street clean),,,
2205,3721993890,FRY4033,NY,PAS,12/18/2014,40,SUBN,TOYOT,T,6380,9130,9180,01/01/20150930 12:00:00 PM,0066,66.0,66.0,354144.0,T802,B,1031P,,K,O,5109,13th Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,GY,,2011.0,,3.0,I 31,40-Fire Hydrant,,,
2206,3259781362,FYR2117,NY,PAS,05/09/2015,38,4DSD,MAZDA,T,93250,41145,13230,01/01/20160325 12:00:00 PM,0088,88.0,88.0,358153.0,T301,G,0149P,,K,O,175,Willoughby St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,BLACK,,2005.0,,0.0,06 3,38-Failure to Display Muni Rec,,,
2207,3550970846,85276,MA,APP,08/19/2014,84,TRLR,INTER,T,10510,34290,34310,01/01/20140088 12:00:00 PM,0013,13.0,13.0,355675.0,T102,C,1022A,,NY,F,776,6th Ave,,01/05/0001 12:00:00 PM,408.0,k7,,,,,WHITE,,0.0,,0.0,11 6,84-Platform lifts in low posit,,,
2208,2787566513,GJH4436,NY,PAS,11/13/2014,16,SUBN,FORD,T,26220,50320,68020,01/01/20150730 12:00:00 PM,0040,40.0,40.0,357782.0,T201,F,0416P,,BX,O,405,E 152nd St,,01/05/0001 12:00:00 PM,408.0,k2,,Y,0700A,0500P,WH,,2013.0,,0.0,35 2,16A-No Std (Com Veh) Non-COM,,,
2209,3158950531,ECP1234,NY,PAS,10/21/2014,37,SUBN,JEEP,T,51090,19740,19840,01/01/20150814 12:00:00 PM,102,102.0,102.0,361112.0,T402,C,0414P,0343P,Q,F,104-18,Jamaica Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0930A,0700P,RD,,2007.0,446-3007,0.0,19 4,37-Expired Muni Meter,,,
2210,3736690636,EMM4671,NY,PAS,06/18/2015,21,SUBN,TOYOT,T,36810,11710,13610,01/01/20161104 12:00:00 PM,0030,30.0,30.0,355134.0,T103,B,0812A,,NY,O,520,W 152nd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0800A,0930A,GL,,2004.0,,0.0,CCC,21-No Parking (street clean),,,
2211,1379040887,GHP1105,NY,PAS,02/15/2015,74,SUBN,CHRYS,P,71920,60520,58220,01/01/20150904 12:00:00 PM,0045,45.0,45.0,944805.0,0045,0000,0200A,,BX,O,726,VINCENT AVE,,01/05/0001 12:00:00 PM,408.0,E2,,BBBBBBB,ALL,ALL,WHITE,0,2006.0,-,0.0,,,,,
2212,1377177889,30489MB,NY,COM,11/05/2014,46,VAN,FORD,P,35410,44990,29690,01/01/20150531 12:00:00 PM,0020,20.0,20.0,920567.0,0020,0000,1043A,,NY,F,309,W 82 ST,,01/05/0001 12:00:00 PM,408.0,F2,,BBBBBBB,ALL,ALL,BL,0,2007.0,-,0.0,,,,,
2213,3727862665,FCJ4551,NY,PAS,05/08/2015,21,SUBN,CHRYS,T,14180,35730,35780,01/01/20160816 12:00:00 PM,0070,70.0,70.0,357334.0,T302,A,0844A,,K,F,2117,Avenue L,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0830A,1000A,GY,,2013.0,,0.0,05 3,21-No Parking (street clean),,,
2214,3145389819,GUE3966,NY,PAS,01/09/2015,38,4DSD,HYUND,T,23140,18190,51090,01/01/20161203 12:00:00 PM,103,103.0,103.0,355250.0,T402,H,0935A,,Q,F,90-41,148th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,2008.0,,0.0,10 4,38-Failure to Display Muni Rec,,,
2215,3145389819,GUE3966,NY,PAS,01/09/2015,38,4DSD,HYUND,T,23140,18190,51090,01/01/20161203 12:00:00 PM,103,103.0,103.0,355250.0,T402,H,0935A,,Q,F,90-41,148th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,2008.0,,0.0,10 4,38-Failure to Display Muni Rec,,,
2216,1376658082,GRC2459,NY,PAS,12/09/2014,83,VAN,CHEVR,P,55330,18630,73690,01/01/20160917 12:00:00 PM,0067,67.0,164.0,953784.0,0164,0000,0811P,,K,F,149,LENOX RD,,01/05/0001 12:00:00 PM,408.0,J6,,BBBBBBB,ALL,ALL,WHITE,0,1999.0,-,0.0,,,,,
2217,3030140008,GRF3458,NY,PAS,03/19/2015,21,SUBN,JEEP,T,10680,5580,5680,01/01/20160905 12:00:00 PM,0068,68.0,68.0,354111.0,T302,A,1137A,,K,F,509,82nd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,WH,,2014.0,,0.0,32 3,21-No Parking (street clean),,,
2218,3172210035,13278TC,NY,TRC,04/03/2015,14,TRAC,NS/OT,T,28265,0,0,01/01/20151031 12:00:00 PM,103,103.0,103.0,358903.0,T402,J,1122A,,Q,I,N,Archer Ave,60ft E/of Union Hall,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,RED,,2012.0,,0.0,11 4,14-No Standing,,,
2219,3721833210,98403JX,NY,COM,11/14/2014,14,VAN,WORKH,T,27880,13610,15350,01/01/88888888 12:00:00 PM,0001,1.0,1.0,358579.0,T105,H,1011A,,NY,O,5,Park Pl,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,BROWN,,2007.0,,0.0,115,14-No Standing,,,
2220,3709409706,8114154,NY,DLR,09/05/2014,38,VAN,FORD,T,10210,18830,18850,01/01/88888888 12:00:00 PM,0019,19.0,19.0,356184.0,T103,F,0919A,,NY,F,1674,3rd Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,WHITE,,0.0,,0.0,CC1,38-Failure to Display Muni Rec,,,
2221,3340207631,FCW5604,NY,PAS,03/12/2015,20,SUBN,MERCU,T,24290,51090,28265,01/01/20160729 12:00:00 PM,103,103.0,103.0,347629.0,T402,X,0200P,,Q,F,92-17,165th St,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,BK,,2010.0,,0.0,SC1,20A-No Parking (Non-COM),,,
2222,3644983011,FET6281,NY,PAS,01/02/2015,38,4DSD,NISSA,T,20090,13810,16310,01/01/20160907 12:00:00 PM,0005,5.0,5.0,361097.0,T101,E,0218P,,NY,F,138,Eldridge St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,WH,,1998.0,,0.0,53 1,38-Failure to Display Muni Rec,,,
2223,3644983011,FET6281,NY,PAS,01/02/2015,38,4DSD,NISSA,T,20090,13810,16310,01/01/20160907 12:00:00 PM,0005,5.0,5.0,361097.0,T101,E,0218P,,NY,F,138,Eldridge St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,WH,,1998.0,,0.0,53 1,38-Failure to Display Muni Rec,,,
2224,3716355634,EGX7134,NY,PAS,04/04/2015,71,SUBN,JEEP,T,26440,8690,8990,01/01/20160423 12:00:00 PM,111,111.0,111.0,358595.0,T401,K,0942A,,Q,O,36-46,212th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,WH,,2011.0,,0.0,43 4,71A-Insp Sticker Expired (NYS),,,
2225,2919030224,ECU1785,NY,PAS,07/09/2014,38,SWT,HONDA,T,5580,33730,32130,01/01/20150907 12:00:00 PM,0078,78.0,78.0,354111.0,T302,B,0221P,,K,F,155,5th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,SILVE,,2004.0,,0.0,56 3,38-Failure to Display Muni Rec,,,
