Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
8013516404,GTB3397,NY,PAS,02/24/2015,83,VAN,CHEVR,T,51790,9840,9940,01/01/20161215 12:00:00 PM,115,115,115,358178,T401,A,0920A,,Q,F,43-16,Junction Blvd,,01/05/0001 12:00:00 PM,408,j1,,,,,WHITE,,0,,0,16 4,83-Improper Registration,,,,,,,,,,,
7620891869,87090JA,NY,COM,04/21/2015,69,PICK,ISUZU,T,17770,10410,25390,01/01/20151231 12:00:00 PM,0014,14,14,361134,T102,F,1031A,,NY,O,6,E 39th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0700A,0700P,WHITE,,2002,,0,99 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
1379175276,13333PC,NY,COM,06/04/2015,19,SUBN,MERCU,P,14880,35680,67530,01/01/20160430 12:00:00 PM,0061,61,61,929395,0061,0000,0125P,,K,O,1913,AVE Z,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,RED,0,2011,-,0,,,,,,,,,,,,,
7513829550,FCE6383,NY,PAS,07/12/2014,21,4DSD,AUDI,T,45130,58330,44930,01/01/20160711 12:00:00 PM,0090,90,90,345228,T301,A,0740A,,K,F,682,Grand St,,01/05/0001 12:00:00 PM,408,d1,,Y,0730A,0800A,WH,,2012,,0,Q 31,21-No Parking (street clean),,,,,,,,,,,
8008889275,GBV3784,NY,PAS,03/09/2015,21,4DSD,NISSA,T,61730,85330,83330,01/01/20160902 12:00:00 PM,0079,79,79,346210,T301,Y,1153A,,K,F,435,Monroe St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GY,,2006,,0,K 31,21-No Parking (street clean),,,,,,,,,,,
8043750464,GGY2086,NY,PAS,05/09/2015,37,4DSD,CHEVR,T,51790,8590,8790,01/01/20150704 12:00:00 PM,115,115,115,361817,T401,R,0232P,0225P,Q,F,35-39,Junction Blvd,,01/01/20150509 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2001,422-1265,0,15 4,37-Expired Muni Meter,,,,,,,,,,,
7137897915,ZCX9987,PA,PAS,08/23/2014,38,PICK,CHEVR,T,7790,8740,8940,01/01/20150188 12:00:00 PM,114,114,114,357757,T401,J,1204P,,Q,O,36-16,30th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,RED,,0,,0,26-P,38-Failure to Display Muni Rec,,,,,,,,,,,
8007271259,90243,NY,MED,11/18/2014,38,2DSD,NISSA,T,59990,9640,9790,01/01/20150805 12:00:00 PM,108,108,108,352965,T803,B,0925P,,Q,F,4120,Queens Blvd,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0700P,1000P,RD,,2012,,0,CC2,38-Failure to Display Muni Rec,,,,,,,,,,,
1345688945,GNY1798,NY,PAS,08/07/2014,46,SDN,MITSU,P,64220,18520,38620,01/01/20150707 12:00:00 PM,0043,43,808,953639,0808,0000,0132A,,BX,F,2253,SEWARD AVENUE,,01/05/0001 12:00:00 PM,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,,,,,,,,,
7580777095,DSL9428,NY,PAS,05/22/2015,21,SUBN,ACURA,T,17490,22640,22840,01/01/20160730 12:00:00 PM,107,107,107,353398,T402,M,0839A,,Q,F,139-57,86th Rd,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2006,,0,G 42,21-No Parking (street clean),,,,,,,,,,,
7279529860,AP169V,NJ,PAS,01/16/2015,19,DELV,INTER,T,13610,11750,12520,01/01/88888888 12:00:00 PM,0001,1,1,346157,T105,J,1257P,,NY,F,217,Broadway,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,GREY,,0,,0,119,19-No Stand (bus stop),,,,,,,,,,,
7279529860,AP169V,NJ,PAS,01/16/2015,19,DELV,INTER,T,13610,11750,12520,01/01/88888888 12:00:00 PM,0001,1,1,346157,T105,J,1257P,,NY,F,217,Broadway,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,GREY,,0,,0,119,19-No Stand (bus stop),,,,,,,,,,,
7187183896,GLV9789,NY,PAS,03/12/2015,38,4DSD,TOYOT,T,8240,7990,37290,01/01/20151210 12:00:00 PM,114,114,114,357319,T401,I,0159P,,Q,O,31-85,32nd St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2010,,0,26-P,38-Failure to Display Muni Rec,,,,,,,,,,,
8009451897,FCM6228,NY,PAS,08/07/2014,21,4DSD,HONDA,T,43530,10980,11080,01/01/20160610 12:00:00 PM,0068,68,68,356192,T302,C,1255P,,K,F,97,Gelston Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,BK,,1997,,0,22 3,21-No Parking (street clean),,,,,,,,,,,
1358782891,DGH7315,NY,PAS,08/31/2014,71,SUBN,LINCO,P,30220,58620,53720,01/01/20150612 12:00:00 PM,0047,47,47,951283,0047,0000,0705A,,BX,F,4301,EDSON AVE,,01/05/0001 12:00:00 PM,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,,,,,,,,,
7407182127,BYT9264,NY,PAS,10/06/2014,37,SUBN,TOYOT,T,24020,29320,27990,01/01/20160803 12:00:00 PM,0052,52,52,361339,T201,F,0459P,0436P,BX,O,3511,Dekalb Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2004,207-3022,0,32 2,37-Expired Muni Meter,,,,,,,,,,,
7907417892,GAA3831,NY,PAS,02/16/2015,14,SUBN,VOLVO,T,34610,10910,16920,01/01/20161231 12:00:00 PM,0018,18,18,349475,T502,J,0552P,,NY,O,424,W 42nd St,,01/05/0001 12:00:00 PM,408,c,,Y,0400P,0700P,WHITE,,2004,,0,03 6,14-No Standing,,,,,,,,,,,
8028111701,21417LV,NY,OML,05/05/2015,31,VAN,ME/BE,T,17750,10410,25390,01/01/20160331 12:00:00 PM,0014,14,14,346409,T106,A,0113P,,NY,O,9,E 38th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0700A,0700P,BK,,2012,,0,B 17,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
7908792042,82396MD,NY,COM,03/09/2015,51,DELV,FORD,T,18110,25390,27790,01/01/20160131 12:00:00 PM,0018,18,18,353071,T106,C,0822A,,NY,F,58,E 56th St,,01/05/0001 12:00:00 PM,408,e3,,,,,WH,,2013,,0,S3 9,51-Sidewalk,,,,,,,,,,,
7078149154,XZ435B,NJ,PAS,01/16/2015,40,DELV,ISUZU,T,32590,13810,30790,01/01/20150088 12:00:00 PM,0001,1,1,358947,T105,D,1132A,,NY,O,55,Thompson St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BLACK,,0,,0,114,40-Fire Hydrant,,,,,,,,,,,
7078149154,XZ435B,NJ,PAS,01/16/2015,40,DELV,ISUZU,T,32590,13810,30790,01/01/20150088 12:00:00 PM,0001,1,1,358947,T105,D,1132A,,NY,O,55,Thompson St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BLACK,,0,,0,114,40-Fire Hydrant,,,,,,,,,,,
7463057434,X82DPD,NJ,PAS,04/01/2015,37,SUBN,JEEP,T,65390,51090,28265,01/01/88888888 12:00:00 PM,103,103,103,361881,T402,D,0549P,0521P,Q,F,92-16,Union Hall St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BLACK,,0,403-3046,0,11 4,37-Expired Muni Meter,,,,,,,,,,,
7690732641,FYW6747,NY,PAS,08/19/2014,21,SUBN,CHRYS,T,6680,0,0,01/01/20141205 12:00:00 PM,0062,62,62,356182,T302,N,1200P,,K,I,W,16th Ave,5ft N/of 85th St,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,SILVE,,2006,,0,27 3,21-No Parking (street clean),,,,,,,,,,,
7413978672,23153MG,NY,COM,04/16/2015,78,VAN,NISSA,T,40520,65020,65320,01/01/20161001 12:00:00 PM,0041,41,41,358865,T801,A,1151P,,BX,F,936,Home St,,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,WH,,2012,,0,A 21,78-Nighttime PKG on Res Street,,,,,,,,,,,
8026202909,U110437,TN,PAS,01/14/2015,66,TRLR,NS/OT,T,5790,0,0,01/01/88880088 12:00:00 PM,114,114,114,355558,T401,M,0619A,,Q,I,W,12th St,60ft N/of 34th Ave,01/05/0001 12:00:00 PM,408,k4,,,,,BLUE,,0,,0,V 41,66-Detached Trailer,,,,,,,,,,,
8026202909,U110437,TN,PAS,01/14/2015,66,TRLR,NS/OT,T,5790,0,0,01/01/88880088 12:00:00 PM,114,114,114,355558,T401,M,0619A,,Q,I,W,12th St,60ft N/of 34th Ave,01/05/0001 12:00:00 PM,408,k4,,,,,BLUE,,0,,0,V 41,66-Detached Trailer,,,,,,,,,,,
7574679289,21052JP,NY,COM,03/11/2015,16,VAN,FORD,T,18730,24890,10210,01/01/20150731 12:00:00 PM,0019,19,19,361900,T103,J,0536P,0458P,NY,F,177,E 87th St,,01/05/0001 12:00:00 PM,408,k2,,YYYYY,0800A,0600P,BLUE,,2003,,0,C 77,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7097098910,ITABFY,PA,PAS,03/14/2015,38,SUBN,KIA,T,23230,85230,44930,01/01/20160188 12:00:00 PM,0090,90,90,358894,T301,G,1131A,,K,O,714,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,WHITE,,0,,0,15 3,38-Failure to Display Muni Rec,,,,,,,,,,,
1381207923,EVL1310,NY,PAS,04/19/2015,46,SUBN,FORD,P,18040,24240,24290,01/01/20150813 12:00:00 PM,103,103,103,955917,0103,0000,0136P,,,F,164-05,89 AVE,,01/05/0001 12:00:00 PM,408,F4,,BBBBBBB,ALL,ALL,GY,0,1994,-,0,,,,,,,,,,,,,
7514739683,80375MD,NY,COM,07/18/2014,46,VAN,DODGE,T,13430,64330,5280,01/01/88888888 12:00:00 PM,0084,84,84,357358,T301,O,1139A,1200P,K,F,486,Atlantic Ave,,01/01/20140718 12:00:00 PM,408,F1,,,,,WHITE,,2006,,0,05 3,46B-Double Parking (Com-100Ft),,,,,,,,,,,
1381076385,JPB0434,PA,PAS,03/06/2015,46,SDN,HONDA,P,40930,59030,26230,01/01/20150630 12:00:00 PM,0070,70,70,955650,0070,0000,0551P,,K,F,869,FLATBUSH AVE,,01/05/0001 12:00:00 PM,408,F2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
8000721429,DUN9759,NY,PAS,07/18/2014,21,4DSD,SAAB,T,74230,0,0,01/01/20141024 12:00:00 PM,0067,67,67,356963,T302,J,1220P,,K,I,S,Rutland Rd,5ft W/of Schenectady,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1200A,0130P,GR,,1999,,0,35 3,21-No Parking (street clean),,,,,,,,,,,
8013848980,2196822,IN,PAS,06/08/2015,19,DELV,FRUEH,T,10810,34630,34650,01/01/20150088 12:00:00 PM,0018,18,18,355472,T106,J,0938P,,NY,F,690,8th Ave,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,WHITE,,0,,0,99 6,19-No Stand (bus stop),,,,,,,,,,,
8005105046,FSW4012,NY,PAS,08/14/2014,21,SUBN,SATUR,T,10020,27870,27930,01/01/20150929 12:00:00 PM,0052,52,52,359302,T201,H,1251P,,BX,F,3331,Bainbridge Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,GY,,2010,,0,55 2,21-No Parking (street clean),,,,,,,,,,,
8031103082,2028134,IN,PAS,01/15/2015,14,DELV,FRUEH,T,18030,0,0,01/01/88880088 12:00:00 PM,0017,17,17,347687,T503,B1,0545A,,NY,I,S,E 52nd St,40ft W/of Lexington,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,0,,0,17 7,14-No Standing,,,,,,,,,,,
7853357138,FYT7712,NY,PAS,09/06/2014,31,4DSD,JEEP,T,34330,13610,10510,01/01/20160429 12:00:00 PM,0013,13,13,330711,T501,J,0155P,,NY,F,46,W 28th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0800A,0700P,BLACK,,2012,,0,40 6,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
8005116093,EHT2898,NY,PAS,09/22/2014,21,SUBN,JEEP,T,43120,74930,74960,01/01/20160813 12:00:00 PM,0050,50,50,356316,T201,N,0844A,,BX,O,3008,Johnson Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GR,,2012,,0,Q 21,21-No Parking (street clean),,,,,,,,,,,
7776206064,XBPT77,NJ,PAS,09/16/2014,9,VAN,DODGE,T,18050,27790,0,01/01/88880088 12:00:00 PM,0017,17,17,361118,T102,M,0239P,,NY,X,,E 53rd St,Park Ave,01/05/0001 12:00:00 PM,408,e1,,,,,RED,,0,,0,99 6,09-Blocking the Box,,,,,,,,,,,
7003006893,FSZ8833,NY,PAS,08/21/2014,20,4DSD,HONDA,T,8790,66890,51790,01/01/20160515 12:00:00 PM,115,115,115,359615,T401,G,0438P,,Q,F,95-28,37th Ave,,01/05/0001 12:00:00 PM,408,d,,Y,0800A,0600P,GY,,2005,,0,22-P,20A-No Parking (Non-COM),,,,,,,,,,,
7147543944,FEX6518,NY,PAS,02/24/2015,71,SUBN,HONDA,T,14630,28830,35330,01/01/20161031 12:00:00 PM,0061,61,61,355614,T302,A,1213P,,K,O,1106,Avenue U,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2014,,0,33 3,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
1372505957,GWR2112,NY,PAS,04/24/2015,14,SDN,CHEVR,P,0,0,0,01/01/20170225 12:00:00 PM,123,123,123,939528,0123,0000,0923A,,R,O,,C/O EYLAND ST,LUTEN AVE,01/05/0001 12:00:00 PM,408,J3,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,,,,,,,,,
7144082164,GKJ5056,NY,PAS,07/07/2014,38,SUBN,LINCO,T,28990,12990,13040,01/01/20150819 12:00:00 PM,112,112,112,359580,T401,R,0217P,,Q,F,63-26,Austin St,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,1998,,0,55-P,38-Failure to Display Muni Rec,,,,,,,,,,,
7162279715,EBZ6520,NY,PAS,06/23/2015,38,4DSD,BUICK,T,22550,33990,48200,01/01/20151018 12:00:00 PM,120,120,120,362223,T303,E,0307P,,R,F,55,Central Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,WHITE,,2002,,0,01-P,38-Failure to Display Muni Rec,,,,,,,,,,,
7980774826,GXR1832,NY,PAS,06/23/2015,37,4DSD,BMW,T,24190,49690,18040,01/01/20170503 12:00:00 PM,103,103,103,361881,T402,D,1229P,1221P,Q,O,88-09,163rd St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0900A,0400P,GY,,2007,408-1959,0,04 4,37-Expired Muni Meter,,,,,,,,,,,
7575453805,GLP2039,NY,PAS,06/30/2015,21,4DSD,BUICK,T,24970,18140,51090,01/01/20160119 12:00:00 PM,103,103,103,355054,T402,L,1156A,,Q,F,9031,178th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,RD,,2010,,0,L 42,21-No Parking (street clean),,,,,,,,,,,
7513518348,FZA4494,NY,PAS,03/06/2015,14,SUBN,FORD,T,38330,0,0,01/01/20160503 12:00:00 PM,0073,73,73,355624,T301,Y,0410P,,K,I,N,E New York Ave,90ft W/of Rockaway A,01/05/0001 12:00:00 PM,408,c,,YYYYY,0400P,0700P,BK,,2004,,0,SPCL,14-No Standing,,,,,,,,,,,
8009680357,GMR1050,NY,PAS,04/01/2015,21,4DSD,INFIN,T,10230,0,0,01/01/20160225 12:00:00 PM,0062,62,62,332960,T302,M,0840A,,K,I,S,73rd St,45ft W/of 21st Ave,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2004,,0,W 32,21-No Parking (street clean),,,,,,,,,,,
7331582744,112PEP,FL,PAS,08/11/2014,21,SUBN,HONDA,T,31720,66920,15920,01/01/20150288 12:00:00 PM,0043,43,43,355598,T202,O,0926A,,BX,O,955,Evergreen Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GREY,,0,,0,A 22,21-No Parking (street clean),,,,,,,,,,,
7636354470,ADH2057,NY,PAS,04/23/2015,14,VAN,FORD,T,19250,10110,10010,01/01/20170510 12:00:00 PM,0023,23,23,358215,T103,D,0916A,,NY,O,341,E 115th St,,01/05/0001 12:00:00 PM,408,c,,Y,0900A,1200A,RD,,0,,0,27 7,14-No Standing,,,,,,,,,,,
8012709399,FZL7782,NY,PAS,10/30/2014,38,SUBN,FORD,T,37290,40404,40404,01/01/20150630 12:00:00 PM,114,114,114,358589,T401,I,0419P,,Q,I,,Broadway / 31st Lot,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,BK,,2008,,0,31 4,38-Failure to Display Muni Rec,,,,,,,,,,,
8029961753,0LMTC254,NJ,PAS,03/24/2015,14,LIM,CHEVR,T,18130,0,0,01/01/88888888 12:00:00 PM,0018,18,18,356552,T106,B,0800A,,NY,I,N,E 57th St,40ft W/of Park Ave,01/05/0001 12:00:00 PM,408,c,,Y,0700A,1000A,BLACK,,0,,0,C 17,14-No Standing,,,,,,,,,,,
7750337052,C77EKB,NJ,PAS,11/14/2014,38,4DSD,BMW,T,77150,28110,28140,01/01/88888888 12:00:00 PM,0047,47,47,358618,T202,A,1233P,,BX,F,3702,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BLACK,,0,,0,22P,38-Failure to Display Muni Rec,,,,,,,,,,,
7155052887,FLX2393,NY,PAS,05/20/2015,40,SUBN,BMW,T,21490,23170,23200,01/01/20151120 12:00:00 PM,106,106,106,353179,T402,M,0856A,,Q,F,149-38,122nd St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2011,,5,O 42,40-Fire Hydrant,,,,,,,,,,,
7845163004,GME2587,NY,PAS,09/13/2014,38,SUBN,ME/BE,T,17490,27800,24890,01/01/20151231 12:00:00 PM,0013,13,13,356525,T102,J,1157A,,NY,O,110,E 25th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0300P,WH,,2014,,0,04 6,38-Failure to Display Muni Rec,,,,,,,,,,,
7933104733,28158MG,NY,COM,02/28/2015,20,VAN,TOYOT,T,20490,0,0,01/01/20160831 12:00:00 PM,0007,7,7,359606,T101,N,0433P,1200P,NY,I,E,F D R Dr,45ft N/of Cherry St,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BK,,2014,,0,95 1,20-No Parking (Com Plate),,,,,,,,,,,
7167955310,FYD7327,NY,PAS,08/14/2014,71,SUBN,BMW,T,70291,35070,47524,01/01/20160522 12:00:00 PM,121,121,121,353427,T303,A,0925A,,R,F,7,Shale St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2013,,0,08-A,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7565899367,GMZ5069,NY,PAS,09/12/2014,38,4DSD,TOYOT,T,76950,18520,35820,01/01/20160529 12:00:00 PM,0043,43,43,361106,T202,E,0632P,,BX,F,2245,Westchester Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,TN,,1999,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7096266410,GPC6995,NY,PAS,07/02/2014,38,SUBN,ROVER,T,45190,12740,46190,01/01/20160630 12:00:00 PM,104,104,104,357757,T401,J,0442P,,Q,F,61-16,Flushing Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2014,,0,62-A,38-Failure to Display Muni Rec,,,,,,,,,,,
7399088615,FMP2096,NY,PAS,08/08/2014,71,SUBN,BMW,T,34050,33390,10065,01/01/20150720 12:00:00 PM,0006,6,6,358600,T105,C,0826P,,NY,F,446,W 14th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,SILVE,,2008,,0,004,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7981061064,GJC4888,NY,PAS,10/31/2014,21,4DSD,CHRYS,T,5680,6530,6630,01/01/20150731 12:00:00 PM,0078,78,78,345534,T302,Q,1157A,,K,F,524,6th Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,BL,,2006,,0,J 32,21-No Parking (street clean),,,,,,,,,,,
7071890055,4XEF528,CA,PAS,03/18/2015,21,4DSD,NISSA,T,41051,38210,38250,01/01/20150488 12:00:00 PM,0069,69,69,354174,T302,L,0847A,,K,F,10517,Flatlands 2nd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,WHITE,,0,,0,T 32,21-No Parking (street clean),,,,,,,,,,,
1376600493,33864JU,NY,COM,11/25/2014,46,VAN,CHEVR,P,67530,14630,14680,01/01/88888888 12:00:00 PM,0061,61,61,929395,0061,0000,0942A,,K,F,2600,OCEAN AVE,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WT,0,2002,-,0,,,,,,,,,,,,,
7065000230,PRZ5528,MN,PAS,09/30/2014,69,DELV,FRUEH,T,34630,10610,10810,01/01/20150288 12:00:00 PM,0018,18,18,353486,T106,A,0447A,,NY,F,250,W 43rd St,,01/05/0001 12:00:00 PM,408,h1,,Y,,,WHITE,,0,,0,D 17,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7720641723,EDV7053,NY,PAS,10/28/2014,21,SUBN,LEXUS,T,9030,6880,32600,01/01/20160110 12:00:00 PM,0066,66,66,357744,T302,K,0836A,,K,F,1833,49th St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,BK,,2014,,0,06 3,21-No Parking (street clean),,,,,,,,,,,
7827512690,91RZ15,NY,MOT,09/05/2014,31,MCY,NS/OT,T,17790,27790,24890,01/01/88888888 12:00:00 PM,0014,14,14,341240,T106,M,1154A,,NY,O,110,E 40th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0700A,0700P,WHITE,,0,,0,69 6,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
7075127305,95425MD,NY,COM,04/01/2015,20,VAN,ISUZU,T,26790,12810,14010,01/01/88888888 12:00:00 PM,0005,5,5,356512,T105,E,0221P,0130P,NY,F,63,Mott St,,01/01/20150401 12:00:00 PM,408,d,,YYYYYYY,,,BROWN,,2014,,0,078,20-No Parking (Com Plate),,,,,,,,,,,
7019755033,FJF6905,NY,PAS,12/29/2014,38,SUBN,NISSA,T,77150,14820,9320,01/01/20150325 12:00:00 PM,0049,49,49,361088,T202,C,0606P,,BX,F,2853,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,OTHER,,2014,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7019755033,FJF6905,NY,PAS,12/29/2014,38,SUBN,NISSA,T,77150,14820,9320,01/01/20150325 12:00:00 PM,0049,49,49,361088,T202,C,0606P,,BX,F,2853,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,OTHER,,2014,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7977494840,GEA4212,NY,PAS,05/06/2015,71,SUBN,CHRYS,T,8590,24040,24090,01/01/20170312 12:00:00 PM,109,109,109,358926,T401,P,1109A,,Q,F,160-14,35th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2012,,0,05 4,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7097197031,EYD9845,NY,PAS,01/13/2015,21,4DSD,CHEVR,T,36880,14030,14080,01/01/20160401 12:00:00 PM,0063,63,63,357095,T302,G,1124A,,K,F,1321,E 46th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1100A,1230A,RD,,2002,,0,11 3,21-No Parking (street clean),,,,,,,,,,,
7097197031,EYD9845,NY,PAS,01/13/2015,21,4DSD,CHEVR,T,36880,14030,14080,01/01/20160401 12:00:00 PM,0063,63,63,357095,T302,G,1124A,,K,F,1321,E 46th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1100A,1230A,RD,,2002,,0,11 3,21-No Parking (street clean),,,,,,,,,,,
7067813104,JMA0339,PA,PAS,07/15/2014,21,4DSD,HONDA,T,0,0,0,01/01/20150188 12:00:00 PM,0040,40,40,352093,T201,N,0845A,,BX,I,S,E 145th St,10ft W/of Brook Ave,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GOLD,,0,,0,J 21,21-No Parking (street clean),,,,,,,,,,,
1374753154,DBK6760,NY,PAS,12/24/2014,21,SUBN,ME/BE,S,32530,57030,55430,01/01/20161016 12:00:00 PM,0090,90,0,867970,KN01,0000,0837A,,K,F,81,DEVOE ST,,01/05/0001 12:00:00 PM,408,D1,,BBYBBBB,0830A,1000A,BLACK,0,2011,-,0,,,,,,,,,,,,,
1374753154,DBK6760,NY,PAS,12/24/2014,21,SUBN,ME/BE,S,32530,57030,55430,01/01/20161016 12:00:00 PM,0090,90,0,867970,KN01,0000,0837A,,K,F,81,DEVOE ST,,01/05/0001 12:00:00 PM,408,D1,,BBYBBBB,0830A,1000A,BLACK,0,2011,-,0,,,,,,,,,,,,,
1373173907,29017MB,NY,COM,12/01/2014,78,VAN,CHEVR,P,37680,81840,17540,01/01/20160215 12:00:00 PM,0069,69,69,936320,0069,0000,0025A,,K,F,1159,E 87TH ST,,01/05/0001 12:00:00 PM,408,J7,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,,,,,,,,,
8000340525,GOT1760,NY,SRF,06/01/2015,37,SUBN,TOYOT,T,6380,8680,8730,01/01/20160116 12:00:00 PM,0066,66,66,362203,T302,K,0124P,1227P,K,F,4224,13th Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0830A,0700P,BK,,2013,349-3065,0,01 3,37-Expired Muni Meter,,,,,,,,,,,
7382285571,GRZ6006,NY,PAS,08/16/2014,20,4DSD,TOYOT,T,73720,27750,27780,01/01/20160807 12:00:00 PM,0052,52,52,352093,T201,N,1105A,,BX,F,3138,Webster Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BK,,1998,,0,G 21,20A-No Parking (Non-COM),,,,,,,,,,,
1381450696,2314816,ME,PAS,03/13/2015,66,TRAI,BMW,X,42800,8190,8290,01/01/20230228 12:00:00 PM,109,109,109,932677,0109,0000,0250P,,Q,F,32-15 A,DOWNING ST,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,,,,,,,,,
7622588301,FXY4556,NY,PAS,02/18/2015,31,SUBN,GMC,T,17750,27790,24890,01/01/20160619 12:00:00 PM,0017,17,17,355145,T106,GP,0152P,,NY,F,123,E 38th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0800A,0700P,BK,,2010,,0,MC 9,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
